model_id,repository_url,file_path,num_components,num_connections,generic_domain_labels,specific_domain_labels
AadlProjects_smartparking_communicationsupport_impl_1.aaxl2,https://github.com/AadlProjects.git,AadlProjects/smartpark/smartparking.aadl,2,0,AUTOMOTIVE,SMART_PARKING
AadlProjects_smartparking_driver_impl_1.aaxl2,https://github.com/AadlProjects.git,AadlProjects/smartpark/smartparking.aadl,5,5,AUTOMOTIVE,SMART_PARKING
AadlProjects_smartparking_parkelecpaymt_impl_1.aaxl2,https://github.com/AadlProjects.git,AadlProjects/smartpark/smartparking.aadl,14,8,AUTOMOTIVE,SMART_PARKING
AadlProjects_smartparking_parkingsystem_impl_1.aaxl2,https://github.com/AadlProjects.git,AadlProjects/smartpark/smartparking.aadl,2,0,AUTOMOTIVE,SMART_PARKING
AadlProjects_smartparking_parkmgmt_impl_1.aaxl2,https://github.com/AadlProjects.git,AadlProjects/smartpark/smartparking.aadl,16,8,AUTOMOTIVE,SMART_PARKING
AadlProjects_smartparking_parkmgmtsys_impl_1.aaxl2,https://github.com/AadlProjects.git,AadlProjects/smartpark/smartparking.aadl,39,21,AUTOMOTIVE,SMART_PARKING
AadlProjects_smartparking_persInteractvTravInfo_impl_1.aaxl2,https://github.com/AadlProjects.git,AadlProjects/smartpark/smartparking.aadl,13,12,AUTOMOTIVE,SMART_PARKING
AadlProjects_smartparking_persinfodev_impl_1.aaxl2,https://github.com/AadlProjects.git,AadlProjects/smartpark/smartparking.aadl,30,22,AUTOMOTIVE,SMART_PARKING
AadlProjects_smartparking_personallocmanagement_impl_1.aaxl2,https://github.com/AadlProjects.git,AadlProjects/smartpark/smartparking.aadl,7,4,AUTOMOTIVE,SMART_PARKING
AadlProjects_smartparking_roadsideequip_impl_1.aaxl2,https://github.com/AadlProjects.git,AadlProjects/smartpark/smartparking.aadl,30,25,AUTOMOTIVE,SMART_PARKING
AadlProjects_smartparking_roadsideinforeception_impl_1.aaxl2,https://github.com/AadlProjects.git,AadlProjects/smartpark/smartparking.aadl,6,0,AUTOMOTIVE,SMART_PARKING
AadlProjects_smartparking_transinfoctr_impl_1.aaxl2,https://github.com/AadlProjects.git,AadlProjects/smartpark/smartparking.aadl,29,16,AUTOMOTIVE,SMART_PARKING
AadlProjects_smartparking_vehbasesafe_impl_1.aaxl2,https://github.com/AadlProjects.git,AadlProjects/smartpark/smartparking.aadl,33,20,AUTOMOTIVE,SMART_PARKING
AadlProjects_smartparking_vehicleobe_impl_1.aaxl2,https://github.com/AadlProjects.git,AadlProjects/smartpark/smartparking.aadl,58,26,AUTOMOTIVE,SMART_PARKING
AadlProjects_vtv_VehicleTransitSystem_impl_1.aaxl2,https://github.com/AadlProjects.git,AadlProjects/VTV%20final%202/vtv.aadl,75,65,AUTOMOTIVE,SMART_PARKING
AadlProjects_vtv_remoteVehicleOBE_impl_1.aaxl2,https://github.com/AadlProjects.git,AadlProjects/VTV%20final%202/vtv.aadl,3,3,AUTOMOTIVE,SMART_PARKING
AadlProjects_vtv_transOperator_impl_1.aaxl2,https://github.com/AadlProjects.git,AadlProjects/VTV%20final%202/vtv.aadl,4,4,AUTOMOTIVE,SMART_PARKING
AadlProjects_vtv_transvobe_impl_1.aaxl2,https://github.com/AadlProjects.git,AadlProjects/VTV%20final%202/vtv.aadl,50,51,AUTOMOTIVE,SMART_PARKING
Aircraft_aircraft_functional_aircraft_functional_model_1.aaxl2,https://github.com/Aircraft.git,Aircraft/aircraft_functional.aadl,13,5,AVIATION,FLIGHT_MANAGEMENT_SYSTEM
An-AADL-Model-of-Smart-Home-System_Clients_Clients_impl_1.aaxl2,https://github.com/An-AADL-Model-of-Smart-Home-System.git,An-AADL-Model-of-Smart-Home-System/Plugin_Resources/The_Smart_Home_System/Clients.aadl,8,10,SMART_BUILDING,SMART_HOME
An-AADL-Model-of-Smart-Home-System_MainControlRouter_MainControlRouter_impl_1.aaxl2,https://github.com/An-AADL-Model-of-Smart-Home-System.git,An-AADL-Model-of-Smart-Home-System/Plugin_Resources/Data_Model.aadl,34,38,SMART_BUILDING,SMART_HOME
An-AADL-Model-of-Smart-Home-System_RemoteServer_RemoteServer_impl_1.aaxl2,https://github.com/An-AADL-Model-of-Smart-Home-System.git,An-AADL-Model-of-Smart-Home-System/Plugin_Resources/The_Smart_Home_System/RemoteServer.aadl,12,12,SMART_BUILDING,SMART_HOME
An-AADL-Model-of-Smart-Home-System_smart_home_system_smart_home_impl_1.aaxl2,https://github.com/An-AADL-Model-of-Smart-Home-System.git,An-AADL-Model-of-Smart-Home-System/Plugin_Resources/The_Smart_Home_System/power_properties_zigbee_device.aadl,68,60,SMART_BUILDING,SMART_HOME
AuthInAADL_resolute_check_dataflow_filter_i_1.aaxl2,https://github.com/AuthInAADL.git,AuthInAADL/LocalExamples/aadl-books/resoluteps.aadl,2,2,SECURITY,SECURITY_INTEGRATION
AuthInAADL_resolute_check_dataflow_integration_i_1.aaxl2,https://github.com/AuthInAADL.git,AuthInAADL/LocalExamples/aadl-books/resoluteps.aadl,10,6,SECURITY,SECURITY_INTEGRATION
AuthInAADL_resolute_check_dataflow_receiver_i_1.aaxl2,https://github.com/AuthInAADL.git,AuthInAADL/LocalExamples/aadl-books/resoluteps.aadl,1,1,SECURITY,SECURITY_INTEGRATION
AuthInAADL_resolute_check_dataflow_sender_i_1.aaxl2,https://github.com/AuthInAADL.git,AuthInAADL/LocalExamples/aadl-books/resoluteps.aadl,1,1,SECURITY,SECURITY_INTEGRATION
AutoModelCheckerGeneration_aviation_GCAS_singleton_impl_1.aaxl2,https://github.com/AutoModelCheckerGeneration.git,AutoModelCheckerGeneration/src/test/resources/big.aadl,3,3,AVIATION,AVIATION_ARMY
AutoModelCheckerGeneration_aviation_GeoFence_singleton_impl_1.aaxl2,https://github.com/AutoModelCheckerGeneration.git,AutoModelCheckerGeneration/src/test/resources/big.aadl,2,2,AVIATION,AVIATION_ARMY
AutoModelCheckerGeneration_aviation_Supervised_System_impl_1.aaxl2,https://github.com/AutoModelCheckerGeneration.git,AutoModelCheckerGeneration/src/test/resources/big.aadl,40,43,AVIATION,DRONE_CONTROL
AutoModelCheckerGeneration_aviation_Supervisor_impl_1.aaxl2,https://github.com/AutoModelCheckerGeneration.git,AutoModelCheckerGeneration/src/test/resources/big.aadl,11,11,AVIATION,AVIATION_ARMY
AutoModelCheckerGeneration_aviation_TCAS_singleton_impl_1.aaxl2,https://github.com/AutoModelCheckerGeneration.git,AutoModelCheckerGeneration/src/test/resources/big.aadl,11,11,AVIATION,AVIATION_ARMY
AutoModelCheckerGeneration_refuel_single_Refuel_singleton_impl_1.aaxl2,https://github.com/AutoModelCheckerGeneration.git,AutoModelCheckerGeneration/src/test/resources/refuel.aadl,1,1,AVIATION,AVIATION_ARMY
AviationRequirementModeling_AviateControlLevel_Aviate_Control_Level_Aviate_Control_Level_impl_1.aaxl2,https://github.com/AviationRequirementModeling.git,AviationRequirementModeling/workspace/aadl/examples/AviateControlLevel.aadl,65,63,AVIATION,AVIATION_TEMPERATURE_CONTROL
AviationRequirementModeling_AviateControlLevel_Aviate_Control_Level_Aviate_Control_Level_impl_2.aaxl2,https://github.com/AviationRequirementModeling.git,AviationRequirementModeling/aadl/examples/AviateControlLevel.aadl,65,63,AVIATION,AVIATION_TEMPERATURE_CONTROL
AviationRequirementModeling_agree_temperature_control_panel_i_1.aaxl2,https://github.com/AviationRequirementModeling.git,AviationRequirementModeling/aadl/examples/temp-control.aadl,1,1,AVIATION,AVIATION_TEMPERATURE_CONTROL
AviationRequirementModeling_agree_temperature_control_panel_i_2.aaxl2,https://github.com/AviationRequirementModeling.git,AviationRequirementModeling/workspace/aadl/examples/temp-control.aadl,1,1,AVIATION,AVIATION_TEMPERATURE_CONTROL
AviationRequirementModeling_agree_temperature_controller_impl_1.aaxl2,https://github.com/AviationRequirementModeling.git,AviationRequirementModeling/aadl/examples/temp-control.aadl,4,4,AVIATION,AVIATION_TEMPERATURE_CONTROL
AviationRequirementModeling_agree_temperature_controller_impl_2.aaxl2,https://github.com/AviationRequirementModeling.git,AviationRequirementModeling/workspace/aadl/examples/temp-control.aadl,4,4,AVIATION,AVIATION_TEMPERATURE_CONTROL
AviationRequirementModeling_agree_temperature_cooler_impl_1.aaxl2,https://github.com/AviationRequirementModeling.git,AviationRequirementModeling/aadl/examples/temp-control.aadl,1,1,AVIATION,AVIATION_TEMPERATURE_CONTROL
AviationRequirementModeling_agree_temperature_cooler_impl_2.aaxl2,https://github.com/AviationRequirementModeling.git,AviationRequirementModeling/workspace/aadl/examples/temp-control.aadl,1,1,AVIATION,AVIATION_TEMPERATURE_CONTROL
AviationRequirementModeling_agree_temperature_heater_impl_1.aaxl2,https://github.com/AviationRequirementModeling.git,AviationRequirementModeling/aadl/examples/temp-control.aadl,1,1,AVIATION,AVIATION_TEMPERATURE_CONTROL
AviationRequirementModeling_agree_temperature_heater_impl_2.aaxl2,https://github.com/AviationRequirementModeling.git,AviationRequirementModeling/workspace/aadl/examples/temp-control.aadl,1,1,AVIATION,AVIATION_TEMPERATURE_CONTROL
AviationRequirementModeling_agree_temperature_integration_impl_1.aaxl2,https://github.com/AviationRequirementModeling.git,AviationRequirementModeling/aadl/examples/temp-control.aadl,31,21,AVIATION,AVIATION_TEMPERATURE_CONTROL
AviationRequirementModeling_agree_temperature_integration_impl_2.aaxl2,https://github.com/AviationRequirementModeling.git,AviationRequirementModeling/workspace/aadl/examples/temp-control.aadl,31,21,AVIATION,AVIATION_TEMPERATURE_CONTROL
AviationRequirementModeling_agree_temperature_temp_control_i_1.aaxl2,https://github.com/AviationRequirementModeling.git,AviationRequirementModeling/aadl/examples/temp-control.aadl,20,18,AVIATION,AVIATION_TEMPERATURE_CONTROL
AviationRequirementModeling_agree_temperature_temp_control_i_2.aaxl2,https://github.com/AviationRequirementModeling.git,AviationRequirementModeling/workspace/aadl/examples/temp-control.aadl,20,18,AVIATION,AVIATION_TEMPERATURE_CONTROL
AviationRequirementModeling_agree_temperature_temperature_sensor_i1_1.aaxl2,https://github.com/AviationRequirementModeling.git,AviationRequirementModeling/aadl/examples/temp-control.aadl,1,1,AVIATION,AVIATION_TEMPERATURE_CONTROL
AviationRequirementModeling_agree_temperature_temperature_sensor_i1_2.aaxl2,https://github.com/AviationRequirementModeling.git,AviationRequirementModeling/workspace/aadl/examples/temp-control.aadl,1,1,AVIATION,AVIATION_TEMPERATURE_CONTROL
AviationRequirementModeling_agree_temperature_temperature_sensor_i2_1.aaxl2,https://github.com/AviationRequirementModeling.git,AviationRequirementModeling/aadl/examples/temp-control.aadl,1,1,AVIATION,AVIATION_TEMPERATURE_CONTROL
AviationRequirementModeling_agree_temperature_temperature_sensor_i2_2.aaxl2,https://github.com/AviationRequirementModeling.git,AviationRequirementModeling/workspace/aadl/examples/temp-control.aadl,1,1,AVIATION,AVIATION_TEMPERATURE_CONTROL
AviationRequirementModeling_agree_temperature_voter_impl_1.aaxl2,https://github.com/AviationRequirementModeling.git,AviationRequirementModeling/aadl/examples/temp-control.aadl,3,3,AVIATION,AVIATION_TEMPERATURE_CONTROL
AviationRequirementModeling_agree_temperature_voter_impl_2.aaxl2,https://github.com/AviationRequirementModeling.git,AviationRequirementModeling/workspace/aadl/examples/temp-control.aadl,3,3,AVIATION,AVIATION_TEMPERATURE_CONTROL
AviationRequirementModeling_aviation_GCAS_singleton_impl_1.aaxl2,https://github.com/AviationRequirementModeling.git,AviationRequirementModeling/aadl/composite/supervised.aadl,3,3,AVIATION,AVIATION_TEMPERATURE_CONTROL
AviationRequirementModeling_aviation_GCAS_singleton_impl_2.aaxl2,https://github.com/AviationRequirementModeling.git,AviationRequirementModeling/workspace/aadl/composite/supervised.aadl,3,3,AVIATION,AVIATION_TEMPERATURE_CONTROL
AviationRequirementModeling_aviation_GeoFence_singleton_impl_1.aaxl2,https://github.com/AviationRequirementModeling.git,AviationRequirementModeling/aadl/composite/supervised.aadl,2,2,AVIATION,AVIATION_TEMPERATURE_CONTROL
AviationRequirementModeling_aviation_GeoFence_singleton_impl_2.aaxl2,https://github.com/AviationRequirementModeling.git,AviationRequirementModeling/workspace/aadl/composite/supervised.aadl,2,2,AVIATION,AVIATION_TEMPERATURE_CONTROL
AviationRequirementModeling_aviation_Supervised_System_impl_1.aaxl2,https://github.com/AviationRequirementModeling.git,AviationRequirementModeling/aadl/composite/supervised.aadl,40,43,AVIATION,AVIATION_TEMPERATURE_CONTROL
AviationRequirementModeling_aviation_Supervised_System_impl_2.aaxl2,https://github.com/AviationRequirementModeling.git,AviationRequirementModeling/workspace/aadl/composite/supervised.aadl,40,43,AVIATION,AVIATION_TEMPERATURE_CONTROL
AviationRequirementModeling_aviation_Supervisor_impl_1.aaxl2,https://github.com/AviationRequirementModeling.git,AviationRequirementModeling/aadl/composite/supervised.aadl,11,11,AVIATION,AVIATION_TEMPERATURE_CONTROL
AviationRequirementModeling_aviation_Supervisor_impl_2.aaxl2,https://github.com/AviationRequirementModeling.git,AviationRequirementModeling/workspace/aadl/composite/supervised.aadl,11,11,AVIATION,AVIATION_TEMPERATURE_CONTROL
AviationRequirementModeling_aviation_TCAS_singleton_impl_1.aaxl2,https://github.com/AviationRequirementModeling.git,AviationRequirementModeling/aadl/composite/supervised.aadl,11,11,AVIATION,AVIATION_TEMPERATURE_CONTROL
AviationRequirementModeling_aviation_TCAS_singleton_impl_2.aaxl2,https://github.com/AviationRequirementModeling.git,AviationRequirementModeling/workspace/aadl/composite/supervised.aadl,11,11,AVIATION,AVIATION_TEMPERATURE_CONTROL
AviationRequirementModeling_gcas_single_GCAS_singleton_impl_1.aaxl2,https://github.com/AviationRequirementModeling.git,AviationRequirementModeling/aadl/gcas/gcas_single.aadl,2,2,AVIATION,AVIATION_TEMPERATURE_CONTROL
AviationRequirementModeling_gcas_single_GCAS_singleton_impl_2.aaxl2,https://github.com/AviationRequirementModeling.git,AviationRequirementModeling/workspace/aadl/gcas/gcas_single.aadl,2,2,AVIATION,AVIATION_TEMPERATURE_CONTROL
AviationRequirementModeling_geofence_single_GeoFence_singleton_impl_1.aaxl2,https://github.com/AviationRequirementModeling.git,AviationRequirementModeling/aadl/geofence/geofence_single.aadl,1,1,AVIATION,AVIATION_TEMPERATURE_CONTROL
AviationRequirementModeling_geofence_single_GeoFence_singleton_impl_2.aaxl2,https://github.com/AviationRequirementModeling.git,AviationRequirementModeling/workspace/aadl/geofence/geofence_single.aadl,1,1,AVIATION,AVIATION_TEMPERATURE_CONTROL
AviationRequirementModeling_refuel_single_Refuel_singleton_impl_1.aaxl2,https://github.com/AviationRequirementModeling.git,AviationRequirementModeling/workspace/aadl/refuel/refuel.aadl,1,1,AVIATION,AVIATION_TEMPERATURE_CONTROL
AviationRequirementModeling_refuel_single_Refuel_singleton_impl_2.aaxl2,https://github.com/AviationRequirementModeling.git,AviationRequirementModeling/aadl/refuel/refuel.aadl,1,1,AVIATION,AVIATION_TEMPERATURE_CONTROL
AviationRequirementModeling_tcas_Instrumentation_impl_1.aaxl2,https://github.com/AviationRequirementModeling.git,AviationRequirementModeling/workspace/aadl/tcas/tcas_full.aadl,10,10,AVIATION,AVIATION_TEMPERATURE_CONTROL
AviationRequirementModeling_tcas_Instrumentation_impl_2.aaxl2,https://github.com/AviationRequirementModeling.git,AviationRequirementModeling/aadl/tcas/tcas_full.aadl,10,10,AVIATION,AVIATION_TEMPERATURE_CONTROL
AviationRequirementModeling_tcas_ManeuverTemplates_impl_1.aaxl2,https://github.com/AviationRequirementModeling.git,AviationRequirementModeling/workspace/aadl/tcas/tcas_full.aadl,4,4,AVIATION,AVIATION_TEMPERATURE_CONTROL
AviationRequirementModeling_tcas_ManeuverTemplates_impl_2.aaxl2,https://github.com/AviationRequirementModeling.git,AviationRequirementModeling/aadl/tcas/tcas_full.aadl,4,4,AVIATION,AVIATION_TEMPERATURE_CONTROL
AviationRequirementModeling_tcas_ResponseSelection_impl_1.aaxl2,https://github.com/AviationRequirementModeling.git,AviationRequirementModeling/workspace/aadl/tcas/tcas_full.aadl,6,6,AVIATION,AVIATION_TEMPERATURE_CONTROL
AviationRequirementModeling_tcas_ResponseSelection_impl_2.aaxl2,https://github.com/AviationRequirementModeling.git,AviationRequirementModeling/aadl/tcas/tcas_full.aadl,6,6,AVIATION,AVIATION_TEMPERATURE_CONTROL
AviationRequirementModeling_tcas_Surveillance_impl_1.aaxl2,https://github.com/AviationRequirementModeling.git,AviationRequirementModeling/workspace/aadl/tcas/tcas_full.aadl,6,6,AVIATION,AVIATION_TEMPERATURE_CONTROL
AviationRequirementModeling_tcas_Surveillance_impl_2.aaxl2,https://github.com/AviationRequirementModeling.git,AviationRequirementModeling/aadl/tcas/tcas_full.aadl,6,6,AVIATION,AVIATION_TEMPERATURE_CONTROL
AviationRequirementModeling_tcas_TCAS_impl_1.aaxl2,https://github.com/AviationRequirementModeling.git,AviationRequirementModeling/workspace/aadl/tcas/tcas_full.aadl,55,62,AVIATION,AVIATION_TEMPERATURE_CONTROL
AviationRequirementModeling_tcas_TCAS_impl_2.aaxl2,https://github.com/AviationRequirementModeling.git,AviationRequirementModeling/aadl/tcas/tcas_full.aadl,55,62,AVIATION,AVIATION_TEMPERATURE_CONTROL
AviationRequirementModeling_tcas_ThreatDetection_impl_1.aaxl2,https://github.com/AviationRequirementModeling.git,AviationRequirementModeling/workspace/aadl/tcas/tcas_full.aadl,6,6,AVIATION,AVIATION_TEMPERATURE_CONTROL
AviationRequirementModeling_tcas_ThreatDetection_impl_2.aaxl2,https://github.com/AviationRequirementModeling.git,AviationRequirementModeling/aadl/tcas/tcas_full.aadl,6,6,AVIATION,AVIATION_TEMPERATURE_CONTROL
AviationRequirementModeling_tcas_TrajectoryExtrapolation_impl_1.aaxl2,https://github.com/AviationRequirementModeling.git,AviationRequirementModeling/workspace/aadl/tcas/tcas_full.aadl,2,2,AVIATION,AVIATION_TEMPERATURE_CONTROL
AviationRequirementModeling_tcas_TrajectoryExtrapolation_impl_2.aaxl2,https://github.com/AviationRequirementModeling.git,AviationRequirementModeling/aadl/tcas/tcas_full.aadl,2,2,AVIATION,AVIATION_TEMPERATURE_CONTROL
AviationRequirementModeling_tcas_single_TCAS_singleton_impl_1.aaxl2,https://github.com/AviationRequirementModeling.git,AviationRequirementModeling/workspace/aadl/tcas/tcas_single.aadl,10,10,AVIATION,AVIATION_TEMPERATURE_CONTROL
AviationRequirementModeling_tcas_single_TCAS_singleton_impl_2.aaxl2,https://github.com/AviationRequirementModeling.git,AviationRequirementModeling/aadl/tcas/tcas_single.aadl,10,10,AVIATION,AVIATION_TEMPERATURE_CONTROL
AviationRequirementModeling_test_TrafficLight_small_1.aaxl2,https://github.com/AviationRequirementModeling.git,AviationRequirementModeling/aadl/TrafficLight.aadl,34,24,AVIATION,AVIATION_TEMPERATURE_CONTROL
AviationRequirementModeling_test_TrafficLight_small_2.aaxl2,https://github.com/AviationRequirementModeling.git,AviationRequirementModeling/workspace/aadl/TrafficLight.aadl,34,24,AVIATION,AVIATION_TEMPERATURE_CONTROL
BLESS-models_Act_Actuator_common_1.aaxl2,https://github.com/BLESS-models.git,BLESS-models/Stepper/packages/Act.aadl,8,5,SMART_DEVICE,MEDICAL_DEVICE_COMMUNICATION
BLESS-models_CTCS_MovementAuthority_i_1.aaxl2,https://github.com/BLESS-models.git,BLESS-models/CTCS-3/aadl/packages/CTCS.aadl,44,33,AUTOMOTIVE,MEDICAL_DEVICE_COMMUNICATION
BLESS-models_Control_Controller_base_1.aaxl2,https://github.com/BLESS-models.git,BLESS-models/Stepper/packages/Control.aadl,16,7,SMART_DEVICE,MEDICAL_DEVICE_COMMUNICATION
BLESS-models_History_History_imp_1.aaxl2,https://github.com/BLESS-models.git,BLESS-models/DDDRwE/packages/History.aadl,4,4,SMART_DEVICE,MEDICAL_DEVICE_COMMUNICATION
BLESS-models_IoMTwin_Coordinator_impl_1.aaxl2,https://github.com/BLESS-models.git,BLESS-models/IoMT/aadl/packages/IoMTwin.aadl,42,50,SMART_DEVICE,IOMT
BLESS-models_IoMTwin_PCA_Pump_impl_1.aaxl2,https://github.com/BLESS-models.git,BLESS-models/IoMT/aadl/packages/IoMTwin.aadl,31,29,SMART_DEVICE,IOMT
BLESS-models_IoMTwin_Pulse_Oximeter_impl_1.aaxl2,https://github.com/BLESS-models.git,BLESS-models/IoMT/aadl/packages/IoMTwin.aadl,30,30,SMART_DEVICE,IOMT
BLESS-models_IoMTwin_Respiration_Monitor_impl_1.aaxl2,https://github.com/BLESS-models.git,BLESS-models/IoMT/aadl/packages/IoMTwin.aadl,27,26,SMART_DEVICE,IOMT
BLESS-models_IoMTwin_SysIoMT_impl_1.aaxl2,https://github.com/BLESS-models.git,BLESS-models/IoMT/aadl/packages/IoMTwin.aadl,149,146,SMART_DEVICE,IOMT
BLESS-models_KSU_Isolette_isolette_dual_sensor_1.aaxl2,https://github.com/BLESS-models.git,BLESS-models/Isolette-classic/aadl/packages/Isolette.aadl,104,105,SMART_BUILDING,THERMOSTAT_DUAL_SENSOR
BLESS-models_KSU_Isolette_isolette_single_sensor_1.aaxl2,https://github.com/BLESS-models.git,BLESS-models/Isolette-classic/aadl/packages/Isolette.aadl,99,101,SMART_BUILDING,THERMOSTAT_SINGLE_SENSOR
BLESS-models_KSU_Isolette_operator_interface_impl_1.aaxl2,https://github.com/BLESS-models.git,BLESS-models/Isolette-classic/aadl/packages/Isolette.aadl,9,9,SMART_BUILDING,THERMOSTAT_OPERATOR
BLESS-models_KSU_Isolette_thermostat_dual_sensor_impl_1.aaxl2,https://github.com/BLESS-models.git,BLESS-models/Isolette-classic/aadl/packages/Isolette.aadl,76,82,SMART_BUILDING,THERMOSTAT_DUAL_SENSOR
BLESS-models_KSU_Isolette_thermostat_single_sensor_impl_1.aaxl2,https://github.com/BLESS-models.git,BLESS-models/Isolette-classic/aadl/packages/Isolette.aadl,75,81,SMART_BUILDING,THERMOSTAT_SINGLE_SENSOR
BLESS-models_MovAuth_Train_impl_1.aaxl2,https://github.com/BLESS-models.git,BLESS-models/CTCS/packages/aadl/packages/MovAuth.aadl,31,28,AUTOMOTIVE,MEDICAL_DEVICE_COMMUNICATION
BLESS-models_MovAuth_sysMovAuth_impl_1.aaxl2,https://github.com/BLESS-models.git,BLESS-models/CTCS/packages/aadl/packages/MovAuth.aadl,38,31,AUTOMOTIVE,MEDICAL_DEVICE_COMMUNICATION
BLESS-models_Nursery_Room_Normal_Operation_1.aaxl2,https://github.com/BLESS-models.git,BLESS-models/Isolette-classic/aadl/packages/Nursery.aadl,114,111,SMART_BUILDING,THERMOSTAT_OPERATOR
BLESS-models_PACEMAKER_PG_imp_1.aaxl2,https://github.com/BLESS-models.git,BLESS-models/DDDRwE/packages/PACEMAKER.aadl,207,260,SMART_DEVICE,PACEMAKER
BLESS-models_PG_Pacemaker_imp_1.aaxl2,https://github.com/BLESS-models.git,BLESS-models/DDD/aadl/packages/PG.aadl,28,26,SMART_DEVICE,PACEMAKER
BLESS-models_PO_ICEpoSystem_imp_1.aaxl2,https://github.com/BLESS-models.git,BLESS-models/PO-SA/aadl/packages/PO.aadl,149,165,SMART_DEVICE,MEDICAL_DEVICE_COMMUNICATION
BLESS-models_PositionControl_PositionControlSystem_FragileMultiStep_1.aaxl2,https://github.com/BLESS-models.git,BLESS-models/Stepper/packages/PositionControl.aadl,8,6,SMART_DEVICE,POSITION_CTRL
BLESS-models_PositionControl_PositionControlSystem_FragileSingleStep_1.aaxl2,https://github.com/BLESS-models.git,BLESS-models/Stepper/packages/PositionControl.aadl,8,6,SMART_DEVICE,POSITION_CTRL
BLESS-models_PositionControl_PositionControlSystem_RobustSingleStep_1.aaxl2,https://github.com/BLESS-models.git,BLESS-models/Stepper/packages/PositionControl.aadl,8,6,SMART_DEVICE,POSITION_CTRL
BLESS-models_Sorting_inst_me_1.aaxl2,https://github.com/BLESS-models.git,BLESS-models/Subprograms/packages/Sorting.aadl,1,0,SMART_DEVICE,MEDICAL_DEVICE_COMMUNICATION
BLESS-models_Telemetry_Telemetry_imp_1.aaxl2,https://github.com/BLESS-models.git,BLESS-models/DDDRwE/packages/Telemetry.aadl,5,5,SMART_DEVICE,MEDICAL_DEVICE_COMMUNICATION
BLESS-models_Timeout_S_i_1.aaxl2,https://github.com/BLESS-models.git,BLESS-models/Timeout/Packages/Timeout.aadl,19,11,SMART_DEVICE,MEDICAL_DEVICE_COMMUNICATION
BLESS-models_Train_Train_i_1.aaxl2,https://github.com/BLESS-models.git,BLESS-models/CTCS-3/aadl/packages/Train.aadl,38,31,AUTOMOTIVE,TRAIN
BLESS-models_vvi_mode_Implant_i_1.aaxl2,https://github.com/BLESS-models.git,BLESS-models/VVI/aadl/packages/VVI.aadl,29,21,SMART_DEVICE,MEDICAL_DEVICE_COMMUNICATION
BLESS-models_vvi_mode_PG_i_1.aaxl2,https://github.com/BLESS-models.git,BLESS-models/VVI/aadl/packages/VVI.aadl,22,19,SMART_DEVICE,PACEMAKER
CMPare_CMPare_CMPareSystem_Impl_1.aaxl2,https://github.com/CMPare.git,CMPare/CMPare_System.aadl,134,165,SMART_DEVICE,E_COMMERCE
CMPare_CMPare_monitoringServer_Impl_1.aaxl2,https://github.com/CMPare.git,CMPare/CMPare_System.aadl,4,3,SMART_DEVICE,E_COMMERCE
CMPare_CMPare_webServer_Impl_1.aaxl2,https://github.com/CMPare.git,CMPare/CMPare_System.aadl,125,161,SMART_DEVICE,E_COMMERCE
CMPare_Customer_Service_CustomerService_Impl_1.aaxl2,https://github.com/CMPare.git,CMPare/customerService.aadl,43,63,SMART_DEVICE,E_COMMERCE
CMPare_Order_System_Order_Impl_1.aaxl2,https://github.com/CMPare.git,CMPare/Order_System.aadl,16,16,SMART_DEVICE,E_COMMERCE
CMPare_deliver_system_Deliver_Impl_1.aaxl2,https://github.com/CMPare.git,CMPare/Deliver_System.aadl,28,45,SMART_DEVICE,E_COMMERCE
CMPare_payment_payment_Impl_1.aaxl2,https://github.com/CMPare.git,CMPare/payment.aadl,26,25,SMART_DEVICE,E_COMMERCE
CSCI445-Adventium-Labs-GUMBO-Plugin-2021_Pressure_Ctrl_Pressure_Ctrl_impl_1.aaxl2,https://github.com/CSCI445-Adventium-Labs-GUMBO-Plugin-2021.git,CSCI445-Adventium-Labs-GUMBO-Plugin-2021/examples/demoExamples/SensorSystemDemo/packages/Pressure_Ctrl.aadl,6,6,SMART_BUILDING,PLUGIN_CTRL
CSCI445-Adventium-Labs-GUMBO-Plugin-2021_Pressure_Ctrl_Pressure_Ctrl_impl_2.aaxl2,https://github.com/CSCI445-Adventium-Labs-GUMBO-Plugin-2021.git,CSCI445-Adventium-Labs-GUMBO-Plugin-2021/examples/demoExamples/SensorSystemDemoComplete/packages/Pressure_Ctrl.aadl,6,6,SMART_BUILDING,PLUGIN_CTRL
CSCI445-Adventium-Labs-GUMBO-Plugin-2021_Radiation_Ctrl_Radiation_Ctrl_impl_1.aaxl2,https://github.com/CSCI445-Adventium-Labs-GUMBO-Plugin-2021.git,CSCI445-Adventium-Labs-GUMBO-Plugin-2021/examples/demoExamples/SensorSystemDemoComplete/packages/Radiation_Ctrl.aadl,6,6,SMART_BUILDING,PLUGIN_CTRL
CSCI445-Adventium-Labs-GUMBO-Plugin-2021_Radiation_Ctrl_Radiation_Ctrl_impl_2.aaxl2,https://github.com/CSCI445-Adventium-Labs-GUMBO-Plugin-2021.git,CSCI445-Adventium-Labs-GUMBO-Plugin-2021/examples/demoExamples/SensorSystemDemo/packages/Radiation_Ctrl.aadl,6,6,SMART_BUILDING,PLUGIN_CTRL
